# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/04/2026 00:00:02,Class A,219011321,56.193935,10.668357,Unknown value,0.0,0.0,326.2,264,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,246521000,54.752822,12.659072,Under way using engine,0.0,16.3,238.6,241,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219011321,56.193935,10.668357,Unknown value,0.0,0.0,326.2,264,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,636016431,57.572833,11.276717,Constrained by her draught,0.0,7.7,290.0,296,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,636016431,57.572833,11.276717,Constrained by her draught,0.0,7.7,290.0,296,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Base Station,2190074,57.738658,10.574665,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class B,211673700,54.916547,9.786660,Unknown value,,2.1,358.4,,Unknown,Unknown,SEANESS,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,636016431,57.572833,11.276717,Constrained by her draught,0.0,7.7,290.0,296,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,304354000,55.954053,12.630617,Under way using engine,0.0,5.8,175.3,173,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,304354000,55.954053,12.630617,Under way using engine,0.0,5.8,175.3,173,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,211192000,54.682243,8.753612,Under way using engine,0.0,0.0,330.6,254,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219029699,57.139478,9.127130,Under way using engine,0.0,0.0,77.6,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Base Station,2190074,57.738658,10.574665,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Base Station,2190074,57.738658,10.574665,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219003138,55.963327,11.846503,Unknown value,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219035305,55.060343,10.618577,Moored,,0.0,320.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,AtoN,992111926,55.002133,13.231567,Unknown value,,,,,Unknown,Unknown,BALTIC2 WINDFARMB2P2,Undefined,,12,8,Surveyed,,Unknown,,AIS,4,4,4,8
26/04/2026 00:00:02,Class A,219035305,55.060343,10.618577,Moored,,0.0,320.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,304853000,56.557820,7.957168,Under way using engine,,8.8,4.7,359,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219004002,57.121207,8.599668,Engaged in fishing,0.0,0.0,320.8,147,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219011136,57.593672,9.957045,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,255806468,54.433647,12.199548,Under way using engine,-4.5,8.9,44.3,39,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219007781,56.408282,10.923318,Unknown value,0.0,0.0,,79,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,255806468,54.433647,12.199548,Under way using engine,-4.5,8.9,44.3,39,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,211789170,57.393778,7.577545,Under way using engine,,7.6,299.8,296,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,246770000,57.684267,10.623848,Under way using engine,-0.7,5.8,263.6,266,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219007781,56.408282,10.923318,Unknown value,0.0,0.0,,79,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219019009,55.086082,8.567232,Unknown value,0.0,0.0,205.2,268,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class B,265058540,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,BASKO,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,220507000,56.697263,8.220242,Engaged in fishing,0.0,0.0,95.2,334,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class B,265058540,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,BASKO,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,246058000,57.596442,9.960447,Restricted maneuverability,0.0,1.8,305.7,322,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,255805754,57.851510,10.415098,Under way using engine,0.0,11.5,268.5,270,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,255805754,57.851510,10.415098,Under way using engine,0.0,11.5,268.5,270,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,232061862,91.000000,0.000000,Unknown value,,,,,9117985,MSHN7,CAESAREA TRADER,Cargo,Category Z,21,126,Combined GPS/GLONASS,4.9,FAYARD DK,28/02/2027 12:00:00,AIS,24,102,4,17
26/04/2026 00:00:02,Class A,255804290,55.496912,14.788207,Under way using engine,-2.9,10.7,245.5,247,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219005496,57.123300,8.598873,Unknown value,0.0,0.0,313.6,332,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,232061862,91.000000,0.000000,Unknown value,,,,,9117985,MSHN7,CAESAREA TRADER,Cargo,Category Z,21,126,Combined GPS/GLONASS,4.9,FAYARD DK,28/02/2027 12:00:00,AIS,24,102,4,17
26/04/2026 00:00:02,Class A,258227000,56.146428,7.488673,Under way using engine,0.0,9.4,8.3,11,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,258227000,56.146428,7.488673,Under way using engine,0.0,9.4,8.3,11,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,331559000,57.716800,10.584812,Engaged in fishing,0.0,0.0,264.8,262,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,331559000,57.716800,10.584812,Engaged in fishing,0.0,0.0,264.8,262,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,211233270,54.473463,9.041888,Restricted maneuverability,0.0,0.0,269.7,62,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219012302,56.127500,12.310000,Engaged in fishing,0.0,0.0,314.0,7,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,667002025,55.403273,14.744010,Under way using engine,0.0,7.0,66.0,62,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219005671,57.120692,8.600232,Engaged in fishing,0.0,0.0,,148,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,220205000,55.963240,11.847302,Engaged in fishing,0.0,0.0,284.6,280,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class B,219026015,55.553407,9.728728,Unknown value,,0.0,99.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,220333000,57.717625,10.586995,Unknown value,0.0,0.0,147.6,130,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,220334000,57.321378,11.126745,Engaged in fishing,0.0,0.0,284.4,124,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,220333000,57.717625,10.586995,Unknown value,0.0,0.0,147.6,130,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,AtoN,992111842,54.630667,12.691883,Unknown value,,,,,Unknown,Unknown,WIND FARM BALTIC1NE,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,211667030,54.694037,8.574253,Engaged in fishing,,0.0,,,Unknown,DLIL,VENUS,Fishing,,5,16,Internal,,FISHING GROUNDS,,AIS,14,2,2,3
26/04/2026 00:00:02,Class A,265797590,55.867907,12.823600,Under way using engine,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219000429,54.652900,11.350267,Under way using engine,0.0,0.0,193.7,230,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,261001760,55.065275,15.136012,Under way using engine,0.0,0.0,0.0,353,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219000429,54.652900,11.350267,Under way using engine,0.0,0.0,193.7,230,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219000429,54.652900,11.350267,Under way using engine,0.0,0.0,193.7,230,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,304717000,54.472370,11.736280,Under way using engine,0.0,10.6,281.7,279,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,220051000,57.594050,9.962383,Engaged in fishing,0.0,0.0,,312,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,304717000,54.472370,11.736280,Under way using engine,0.0,10.6,281.7,279,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,220051000,57.594050,9.962383,Engaged in fishing,0.0,0.0,,312,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class B,211673700,54.916547,9.786660,Unknown value,,2.1,358.4,,Unknown,DH8465,SEANESS,Pleasure,,5,15,Undefined,,Unknown,,AIS,10,5,2,3
26/04/2026 00:00:02,Class A,219006301,57.717653,10.586203,Under way using engine,,0.0,317.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Base Station,2655148,57.108762,12.390500,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Class A,219005671,57.120692,8.600232,Engaged in fishing,0.0,0.0,,148,Unknown,OU7988,HM141 PLUTO,Fishing,,4,12,GPS,,HANSTHOLM,01/01/2027 00:00:00,AIS,2,10,1,3
26/04/2026 00:00:02,Base Station,2655148,57.108762,12.390500,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
26/04/2026 00:00:02,Base Station,2655148,57.108762,12.390500,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Base Station,2655148,57.108762,12.390500,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219001058,55.248860,14.836593,Under way using engine,0.0,0.0,76.2,97,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,220252000,55.059710,10.616833,Under way sailing,0.0,0.0,,122,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,220252000,55.059710,10.616833,Under way sailing,0.0,0.0,,122,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,209864000,54.830440,13.945603,Under way using engine,,14.0,172.7,174,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,235090339,54.638358,11.383065,Under way using engine,0.0,0.0,255.5,28,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,235090339,54.638358,11.383065,Under way using engine,0.0,0.0,255.5,28,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,258116000,57.437540,10.549087,Under way sailing,0.0,0.0,178.7,138,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,258116000,57.437540,10.549087,Under way sailing,0.0,0.0,178.7,138,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,212357000,55.978040,11.023313,Under way using engine,0.0,16.5,213.3,211,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219020187,56.795472,8.864768,Unknown value,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,258116000,57.437540,10.549087,Under way sailing,0.0,0.0,178.7,138,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,255805842,56.565393,12.262203,Under way using engine,0.7,10.5,342.9,346,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,235081865,57.121800,8.600507,Unknown value,0.0,0.0,320.0,149,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219020187,56.795472,8.864768,Unknown value,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,255805842,56.565393,12.262203,Under way using engine,0.7,10.5,342.9,346,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,255805842,56.565393,12.262203,Under way using engine,0.7,10.5,342.9,346,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,AtoN,992111927,54.985200,13.217067,Unknown value,,,,,Unknown,Unknown,BALTIC2 WINDFARMB2N5,Undefined,,12,8,Surveyed,,Unknown,,AIS,4,4,4,8
26/04/2026 00:00:03,Class A,331938000,57.713815,10.591732,Engaged in fishing,0.0,0.0,338.7,313,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,331938000,57.713815,10.591732,Engaged in fishing,0.0,0.0,338.7,313,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219024176,55.592845,12.680153,Under way using engine,0.0,0.0,232.5,222,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,210600000,56.474965,7.705052,Restricted maneuverability,-11.4,1.1,348.1,331,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,211399000,55.476968,8.414578,Under way using engine,,0.0,0.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219024176,55.592845,12.680153,Under way using engine,0.0,0.0,232.5,222,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,308865000,56.067503,12.621380,Under way using engine,5.4,13.1,132.7,132,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,308865000,56.067503,12.621380,Under way using engine,5.4,13.1,132.7,132,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,AtoN,992111762,54.813942,13.801398,Unknown value,,,,,Unknown,Unknown,BE 01 WINDFARM,Undefined,,8,8,Surveyed,,Unknown,,AIS,4,4,4,4
26/04/2026 00:00:03,Class A,265048080,57.681358,11.649172,Under way using engine,0.7,0.1,38.4,37,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,AtoN,992111928,54.978833,13.118967,Unknown value,,,,,Unknown,Unknown,BALTIC2 WINDFARMB2E1,Undefined,,12,8,Surveyed,,Unknown,,AIS,4,4,4,8
26/04/2026 00:00:03,Class A,308865000,56.067503,12.621380,Under way using engine,5.4,13.1,132.7,132,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,211227270,55.016667,8.439667,Under way sailing,,0.0,224.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,AtoN,992111928,54.978833,13.118967,Unknown value,,,,,Unknown,Unknown,BALTIC2 WINDFARMB2E1,Undefined,,12,8,Surveyed,,Unknown,,AIS,4,4,4,8
26/04/2026 00:00:03,Class A,219002661,56.408167,10.922253,Under way using engine,0.0,0.0,300.0,78,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,265650950,57.592440,11.792042,Under way using engine,,22.3,313.4,308,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219001682,57.592727,9.958537,Under way using engine,0.0,0.0,336.2,195,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219033037,55.512362,9.617590,Not under command,,0.0,184.2,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,636019496,57.752667,9.259710,Under way using engine,-0.4,13.9,84.6,85,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219001682,57.592727,9.958537,Under way using engine,0.0,0.0,336.2,195,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,209525000,56.146692,12.501365,Under way using engine,0.0,9.5,316.1,317,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,636019496,57.752667,9.259710,Under way using engine,-0.4,13.9,84.6,85,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,209525000,56.146692,12.501365,Under way using engine,0.0,9.5,316.1,317,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,209525000,56.146692,12.501365,Under way using engine,0.0,9.5,316.1,317,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,220349000,57.594327,9.958372,Unknown value,0.0,0.0,277.6,228,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,211548430,54.631887,8.382612,Under way using engine,,0.0,147.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219011018,57.593552,9.961827,Engaged in fishing,0.0,0.0,328.1,133,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219011018,57.593552,9.961827,Engaged in fishing,0.0,0.0,328.1,133,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219016306,55.062418,10.617143,Unknown value,,0.0,19.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,258622000,55.300248,12.652908,Under way using engine,0.0,7.8,117.0,118,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219001518,55.965090,8.027460,Engaged in fishing,0.0,7.8,236.0,238,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,258622000,55.300248,12.652908,Under way using engine,0.0,7.8,117.0,118,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219024411,57.117877,8.590190,Engaged in fishing,0.0,0.0,334.7,218,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219018865,91.000000,0.000000,Unknown value,,,,,4603408,OWOT2,SEA MASTER,Cargo,No additional information,7,34,GPS,2.0,DKGRE,17/04/2026 17:01:00,AIS,9,25,4,3
26/04/2026 00:00:03,Class A,219018865,91.000000,0.000000,Unknown value,,,,,4603408,OWOT2,SEA MASTER,Cargo,No additional information,7,34,GPS,2.0,DKGRE,17/04/2026 17:01:00,AIS,9,25,4,3
26/04/2026 00:00:03,Class A,219024411,57.117877,8.590190,Engaged in fishing,0.0,0.0,334.7,218,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219018493,56.000317,8.129750,Under way using engine,,0.0,351.2,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class B,219028859,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,MAHI MAHI,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,265036400,91.000000,0.000000,Unknown value,,,,,Unknown,SFE4956,PILOT 220 SE,Pilot,,6,18,Internal,1.5,SEGOT,,AIS,13,5,4,2
26/04/2026 00:00:03,Class A,246993000,54.463312,10.248485,Under way using engine,0.0,10.3,210.5,211,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,311027600,57.121520,11.642870,Under way using engine,0.0,12.4,161.0,161,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,311027600,57.121520,11.642870,Under way using engine,0.0,12.4,161.0,161,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,246993000,54.463312,10.248485,Under way using engine,0.0,10.3,210.5,211,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,246993000,54.463312,10.248485,Under way using engine,0.0,10.3,210.5,211,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,636021127,57.613295,10.749608,Under way using engine,0.0,9.8,106.4,108,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,636021127,57.613295,10.749608,Under way using engine,0.0,9.8,106.4,108,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,265754450,55.993288,12.744423,Under way using engine,0.0,0.0,331.4,68,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class B,211743820,54.375518,10.984427,Unknown value,,0.1,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,231897000,57.457462,9.303162,Under way using engine,,5.1,55.3,48,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,231897000,57.457462,9.303162,Under way using engine,,5.1,55.3,48,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,305238000,55.012915,15.440213,Under way using engine,0.0,9.5,210.5,210,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Base Station,2190073,57.268823,11.052778,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219035819,56.409700,10.924117,Under way using engine,0.0,0.0,165.8,79,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219035819,56.409700,10.924117,Under way using engine,0.0,0.0,165.8,79,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,231897000,57.457462,9.303162,Under way using engine,,5.1,55.3,48,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,309584000,54.752780,15.865600,Under way using engine,0.0,7.0,264.6,262,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219868000,56.368932,8.121047,Engaged in fishing,0.0,0.0,155.3,359,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,210674000,54.933210,13.395513,Under way using engine,0.0,9.9,254.5,258,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Base Station,2190073,57.268823,11.052778,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Base Station,2190073,57.268823,11.052778,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Base Station,2190073,57.268823,11.052778,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219024194,56.017918,11.000365,Under way using engine,,7.1,184.3,179,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Base Station,2190073,57.268823,11.052778,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Base Station,2190073,57.268823,11.052778,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,219024194,56.017918,11.000365,Under way using engine,,7.1,184.3,179,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/04/2026 00:00:03,Class A,305299000,57.130943,11.673470,Under way using engine,0.0,15.1,340.0,340,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
